playerName,runs,year,home,against
SR Watson,1,2012,Australia,India
MEK Hussey,10,2012,Australia,India
DA Warner,6,2012,Australia,Sri Lanka
SR Watson,65,2012,Australia,Sri Lanka
MEK Hussey,29,2012,Australia,Sri Lanka
MJ Clarke,37,2012,Australia,Sri Lanka
DA Warner,163,2012,Australia,Sri Lanka
SR Watson,21,2012,Australia,Sri Lanka
MEK Hussey,19,2012,Australia,Sri Lanka
DA Warner,100,2012,Australia,Sri Lanka
SR Watson,15,2012,Australia,Sri Lanka
MEK Hussey,6,2012,Australia,Sri Lanka
MJ Clarke,117,2012,Australia,Sri Lanka
SR Watson,19,2012,Australia,Sri Lanka
DA Warner,48,2012,Australia,Sri Lanka
MEK Hussey,1,2012,Australia,Sri Lanka
SPD Smith,8,2012,Australia,England
DA Warner,56,2012,Australia,England
SR Watson,12,2012,Australia,England
MJ Clarke,61,2012,Australia,England
GJ Bailey,29,2012,Australia,England
MJ Clarke,10,2012,Australia,England
MG Johnson,8,2012,Australia,England
GJ Bailey,65,2012,Australia,England
DA Warner,10,2012,Australia,England
SR Watson,66,2012,Australia,England
GJ Bailey,9,2012,Australia,England
DA Warner,2,2012,Australia,England
SR Watson,28,2012,Australia,England
MJ Clarke,43,2012,Australia,England
MJ Clarke,1,2012,Australia,England
GJ Bailey,46,2012,Australia,England
SPD Smith,21,2012,Australia,England
DA Warner,32,2012,Australia,England
GJ Bailey,48,2012,Australia,West Indies
DA Warner,40,2012,Australia,West Indies
SR Watson,21,2012,Australia,West Indies
MEK Hussey,32,2012,Australia,West Indies
GJ Bailey,21,2012,Australia,West Indies
DA Warner,13,2012,Australia,West Indies
SR Watson,25,2012,Australia,West Indies
MEK Hussey,24,2012,Australia,West Indies
GJ Bailey,25,2012,Australia,West Indies
DA Warner,1,2012,Australia,West Indies
SR Watson,28,2012,Australia,West Indies
MEK Hussey,26,2012,Australia,West Indies
GJ Bailey,19,2012,Australia,West Indies
DA Warner,69,2012,Australia,West Indies
SR Watson,66,2012,Australia,West Indies
MEK Hussey,25,2012,Australia,West Indies
MJ Clarke,105,2013,Australia,England
MG Johnson,6,2013,Australia,England
GJ Bailey,82,2013,Australia,England
AJ Finch,45,2013,Australia,England
SR Watson,38,2013,Australia,England
MJ Clarke,22,2013,Australia,England
MG Johnson,4,2013,Australia,England
GJ Bailey,87,2013,Australia,England
AJ Finch,0,2013,Australia,England
SR Watson,6,2013,Australia,England
GJ Bailey,4,2013,Australia,England
AJ Finch,26,2013,Australia,England
MJ Clarke,75,2013,Australia,England
MG Johnson,2,2013,Australia,England
SR Watson,143,2013,Australia,England
MEK Hussey,5,2012,Australia,Pakistan
GJ Bailey,57,2012,Australia,Pakistan
DA Warner,5,2012,Australia,Pakistan
MJ Clarke,66,2012,Australia,Pakistan
MG Johnson,2,2012,Australia,Pakistan
GJ Bailey,39,2012,Australia,Pakistan
DA Warner,24,2012,Australia,Pakistan
MEK Hussey,61,2012,Australia,Pakistan
MJ Clarke,37,2012,Australia,Pakistan
MG Johnson,1,2012,Australia,Pakistan
GJ Bailey,1,2012,Australia,Pakistan
DA Warner,21,2012,Australia,Pakistan
MEK Hussey,65,2012,Australia,Pakistan
MJ Clarke,32,2012,Australia,Pakistan
MG Johnson,1,2012,Australia,Afghanistan
GJ Bailey,23,2012,Australia,Afghanistan
DA Warner,24,2012,Australia,Afghanistan
MEK Hussey,49,2012,Australia,Afghanistan
MJ Clarke,75,2012,Australia,Afghanistan
BJ Haddin,10,2013,Australia,Sri Lanka
GJ Bailey,89,2013,Australia,Sri Lanka
AJ Finch,16,2013,Australia,Sri Lanka
BJ Haddin,50,2013,Australia,Sri Lanka
SPD Smith,8,2013,Australia,Sri Lanka
GJ Bailey,26,2013,Australia,Sri Lanka
AJ Finch,4,2013,Australia,Sri Lanka
MG Johnson,2,2013,Australia,Sri Lanka
GJ Bailey,0,2013,Australia,Sri Lanka
MJ Clarke,9,2013,Australia,Sri Lanka
DA Warner,4,2013,Australia,Sri Lanka
GJ Bailey,17,2013,Australia,Sri Lanka
DA Warner,10,2013,Australia,Sri Lanka
AJ Finch,10,2013,Australia,West Indies
MG Johnson,16,2013,Australia,West Indies
GJ Bailey,125,2013,Australia,West Indies
AJ Finch,11,2013,Australia,West Indies
MJ Clarke,16,2013,Australia,West Indies
MG Johnson,8,2013,Australia,West Indies
GJ Bailey,44,2013,Australia,West Indies
AJ Finch,38,2013,Australia,West Indies
SR Watson,122,2013,Australia,West Indies
MJ Clarke,15,2013,Australia,West Indies
AJ Finch,25,2013,Australia,West Indies
SR Watson,76,2013,Australia,West Indies
MJ Clarke,37,2013,Australia,West Indies
BJ Haddin,43,2013,Australia,West Indies
AJ Finch,1,2013,Australia,West Indies
SR Watson,0,2013,Australia,West Indies
MG Johnson,8,2013,Australia,England
DA Warner,9,2013,Australia,England
SR Watson,24,2013,Australia,England
GJ Bailey,55,2013,Australia,England
MG Johnson,4,2013,Australia,Sri Lanka
SR Watson,5,2013,Australia,Sri Lanka
GJ Bailey,4,2013,Australia,Sri Lanka
GJ Bailey,17,2014,Australia,England
MJ Clarke,43,2014,Australia,England
AJ Finch,121,2014,Australia,England
DA Warner,65,2014,Australia,England
SR Watson,0,2014,Australia,England
GJ Bailey,24,2014,Australia,England
MJ Clarke,17,2014,Australia,England
BJ Haddin,26,2014,Australia,England
MG Johnson,1,2014,Australia,England
AJ Finch,0,2014,Australia,England
DA Warner,18,2014,Australia,England
MJ Clarke,34,2014,Australia,England
BJ Haddin,35,2014,Australia,England
AJ Finch,22,2014,Australia,England
DA Warner,71,2014,Australia,England
GJ Bailey,11,2014,Australia,England
MG Johnson,6,2014,Australia,England
SPD Smith,19,2014,Australia,England
AJ Finch,108,2014,Australia,England
GJ Bailey,56,2014,Australia,England
AJ Finch,7,2014,Australia,England
MJ Clarke,8,2014,Australia,England
SR Watson,0,2014,Australia,England
BJ Haddin,10,2013,Australia,India
MG Johnson,9,2013,Australia,India
GJ Bailey,85,2013,Australia,India
AJ Finch,72,2013,Australia,India
SR Watson,2,2013,Australia,India
GJ Bailey,92,2013,Australia,India
AJ Finch,50,2013,Australia,India
BJ Haddin,1,2013,Australia,India
SR Watson,59,2013,Australia,India
BJ Haddin,24,2013,Australia,India
AJ Finch,38,2013,Australia,India
GJ Bailey,43,2013,Australia,India
SR Watson,11,2013,Australia,India
MG Johnson,0,2013,Australia,India
GJ Bailey,156,2013,Australia,India
AJ Finch,20,2013,Australia,India
SR Watson,102,2013,Australia,India
BJ Haddin,40,2013,Australia,India
GJ Bailey,4,2013,Australia,India
AJ Finch,5,2013,Australia,India
SR Watson,49,2013,Australia,India
BJ Haddin,31,2015,Australia,England
MG Johnson,0,2015,Australia,England
GJ Bailey,55,2015,Australia,England
AJ Finch,135,2015,Australia,England
DA Warner,22,2015,Australia,England
SPD Smith,5,2015,Australia,England
SR Watson,0,2015,Australia,England
BJ Haddin,43,2015,Australia,New Zealand
SPD Smith,4,2015,Australia,New Zealand
MJ Clarke,12,2015,Australia,New Zealand
MG Johnson,1,2015,Australia,New Zealand
AJ Finch,14,2015,Australia,New Zealand
DA Warner,34,2015,Australia,New Zealand
SR Watson,23,2015,Australia,New Zealand
BJ Haddin,20,2015,Australia,Afghanistan
SPD Smith,95,2015,Australia,Afghanistan
AJ Finch,4,2015,Australia,Afghanistan
DA Warner,178,2015,Australia,Afghanistan
BJ Haddin,25,2015,Australia,Sri Lanka
MG Johnson,3,2015,Australia,Sri Lanka
SPD Smith,72,2015,Australia,Sri Lanka
AJ Finch,24,2015,Australia,Sri Lanka
DA Warner,9,2015,Australia,Sri Lanka
SR Watson,67,2015,Australia,Sri Lanka
MJ Clarke,68,2015,Australia,Sri Lanka
AJ Finch,20,2015,Australia,Scotland
DA Warner,21,2015,Australia,Scotland
SR Watson,24,2015,Australia,Scotland
MJ Clarke,47,2015,Australia,Scotland
MJ Clarke,8,2015,Australia,Pakistan
SPD Smith,65,2015,Australia,Pakistan
AJ Finch,2,2015,Australia,Pakistan
DA Warner,24,2015,Australia,Pakistan
SR Watson,64,2015,Australia,Pakistan
BJ Haddin,7,2015,Australia,India
MG Johnson,27,2015,Australia,India
SPD Smith,105,2015,Australia,India
AJ Finch,81,2015,Australia,India
DA Warner,12,2015,Australia,India
SR Watson,28,2015,Australia,India
MJ Clarke,10,2015,Australia,India
MJ Clarke,74,2015,Australia,New Zealand
SR Watson,2,2015,Australia,New Zealand
SPD Smith,56,2015,Australia,New Zealand
AJ Finch,0,2015,Australia,New Zealand
DA Warner,45,2015,Australia,New Zealand
BJ Haddin,23,2014,Australia,Pakistan
MG Johnson,21,2014,Australia,Pakistan
SPD Smith,101,2014,Australia,Pakistan
GJ Bailey,18,2014,Australia,Pakistan
AJ Finch,0,2014,Australia,Pakistan
DA Warner,43,2014,Australia,Pakistan
BJ Haddin,17,2014,Australia,Pakistan
SPD Smith,12,2014,Australia,Pakistan
AJ Finch,14,2014,Australia,Pakistan
GJ Bailey,28,2014,Australia,Pakistan
DA Warner,29,2014,Australia,Pakistan
BJ Haddin,2,2014,Australia,Pakistan
GJ Bailey,0,2014,Australia,Pakistan
SPD Smith,77,2014,Australia,Pakistan
AJ Finch,18,2014,Australia,Pakistan
DA Warner,56,2014,Australia,Pakistan
BJ Haddin,46,2014,Australia,Zimbabwe
MG Johnson,20,2014,Australia,Zimbabwe
SPD Smith,1,2014,Australia,Zimbabwe
GJ Bailey,14,2014,Australia,Zimbabwe
AJ Finch,67,2014,Australia,Zimbabwe
BJ Haddin,9,2014,Australia,South Africa
MG Johnson,23,2014,Australia,South Africa
SPD Smith,31,2014,Australia,South Africa
GJ Bailey,66,2014,Australia,South Africa
AJ Finch,102,2014,Australia,South Africa
BJ Haddin,49,2014,Australia,Zimbabwe
GJ Bailey,1,2014,Australia,Zimbabwe
AJ Finch,11,2014,Australia,Zimbabwe
MJ Clarke,68,2014,Australia,Zimbabwe
BJ Haddin,11,2014,Australia,South Africa
MG Johnson,2,2014,Australia,South Africa
SPD Smith,36,2014,Australia,South Africa
GJ Bailey,32,2014,Australia,South Africa
AJ Finch,16,2014,Australia,South Africa
BJ Haddin,6,2014,Australia,South Africa
MG Johnson,6,2014,Australia,South Africa
SPD Smith,10,2014,Australia,South Africa
GJ Bailey,12,2014,Australia,South Africa
AJ Finch,54,2014,Australia,South Africa
GJ Bailey,1,2015,Australia,Ireland
SPD Smith,21,2015,Australia,Ireland
DA Warner,84,2015,Australia,Ireland
SR Watson,26,2015,Australia,Ireland
GJ Bailey,23,2015,Australia,England
SPD Smith,44,2015,Australia,England
DA Warner,59,2015,Australia,England
SR Watson,6,2015,Australia,England
GJ Bailey,54,2015,Australia,England
SPD Smith,70,2015,Australia,England
DA Warner,1,2015,Australia,England
SR Watson,39,2015,Australia,England
SPD Smith,25,2015,Australia,England
AJ Finch,53,2015,Australia,England
GJ Bailey,25,2015,Australia,England
GJ Bailey,75,2015,Australia,England
AJ Finch,15,2015,Australia,England
SPD Smith,5,2015,Australia,England
AJ Finch,70,2015,Australia,England
SPD Smith,12,2015,Australia,England
GJ Bailey,41,2015,Australia,England
MG Johnson,13,2014,Australia,South Africa
GJ Bailey,70,2014,Australia,South Africa
AJ Finch,35,2014,Australia,South Africa
DA Warner,46,2014,Australia,South Africa
SR Watson,13,2014,Australia,South Africa
MJ Clarke,11,2014,Australia,South Africa
MG Johnson,3,2014,Australia,South Africa
SPD Smith,10,2014,Australia,South Africa
GJ Bailey,25,2014,Australia,South Africa
AJ Finch,8,2014,Australia,South Africa
DA Warner,0,2014,Australia,South Africa
SR Watson,11,2014,Australia,South Africa
SPD Smith,73,2014,Australia,South Africa
GJ Bailey,12,2014,Australia,South Africa
AJ Finch,109,2014,Australia,South Africa
DA Warner,53,2014,Australia,South Africa
SR Watson,40,2014,Australia,South Africa
SPD Smith,104,2014,Australia,South Africa
SR Watson,19,2014,Australia,South Africa
AJ Finch,22,2014,Australia,South Africa
DA Warner,4,2014,Australia,South Africa
GJ Bailey,16,2014,Australia,South Africa
SPD Smith,67,2014,Australia,South Africa
AJ Finch,76,2014,Australia,South Africa
DA Warner,21,2014,Australia,South Africa
SR Watson,82,2014,Australia,South Africa
GJ Bailey,4,2014,Australia,South Africa
BJ Haddin,13,2015,Australia,India
SPD Smith,47,2015,Australia,India
GJ Bailey,5,2015,Australia,India
AJ Finch,96,2015,Australia,India
SR Watson,41,2015,Australia,India
DA Warner,24,2015,Australia,India
BJ Haddin,16,2015,Australia,England
AJ Finch,15,2015,Australia,England
GJ Bailey,10,2015,Australia,England
DA Warner,127,2015,Australia,England
SPD Smith,37,2015,Australia,England
SR Watson,16,2015,Australia,England
BJ Haddin,42,2015,Australia,England
AJ Finch,32,2015,Australia,England
SPD Smith,102,2015,Australia,England
BJ Haddin,9,2015,Australia,England
MG Johnson,3,2015,Australia,England
GJ Bailey,2,2015,Australia,England
AJ Finch,0,2015,Australia,England
DA Warner,12,2015,Australia,England
SPD Smith,40,2015,Australia,England
SPD Smith,149,2016,Australia,India
GJ Bailey,112,2016,Australia,India
AJ Finch,8,2016,Australia,India
DA Warner,5,2016,Australia,India
AJ Finch,71,2016,Australia,India
GJ Bailey,76,2016,Australia,India
SPD Smith,46,2016,Australia,India
SPD Smith,41,2016,Australia,India
GJ Bailey,23,2016,Australia,India
AJ Finch,21,2016,Australia,India
SPD Smith,51,2016,Australia,India
GJ Bailey,10,2016,Australia,India
AJ Finch,107,2016,Australia,India
DA Warner,93,2016,Australia,India
SPD Smith,28,2016,Australia,India
GJ Bailey,6,2016,Australia,India
AJ Finch,6,2016,Australia,India
DA Warner,122,2016,Australia,India
GJ Bailey,2,2016,Australia,New Zealand
SPD Smith,18,2016,Australia,New Zealand
DA Warner,12,2016,Australia,New Zealand
SPD Smith,2,2016,Australia,New Zealand
GJ Bailey,0,2016,Australia,New Zealand
DA Warner,98,2016,Australia,New Zealand
GJ Bailey,33,2016,Australia,New Zealand
SPD Smith,21,2016,Australia,New Zealand
DA Warner,16,2016,Australia,New Zealand
SPD Smith,6,2016,Australia,West Indies
AJ Finch,19,2016,Australia,West Indies
DA Warner,55,2016,Australia,West Indies
SPD Smith,8,2016,Australia,South Africa
AJ Finch,72,2016,Australia,South Africa
DA Warner,1,2016,Australia,South Africa
AJ Finch,13,2016,Australia,South Africa
GJ Bailey,11,2016,Australia,South Africa
SPD Smith,52,2016,Australia,South Africa
DA Warner,109,2016,Australia,South Africa
AJ Finch,0,2016,Australia,West Indies
GJ Bailey,55,2016,Australia,West Indies
SPD Smith,74,2016,Australia,West Indies
SPD Smith,78,2016,Australia,West Indies
GJ Bailey,34,2016,Australia,West Indies
AJ Finch,16,2016,Australia,West Indies
AJ Finch,47,2016,Australia,West Indies
GJ Bailey,22,2016,Australia,West Indies
SPD Smith,46,2016,Australia,West Indies
SPD Smith,59,2016,Australia,Ireland
DA Warner,48,2016,Australia,Ireland
SPD Smith,8,2016,Australia,South Africa
GJ Bailey,74,2016,Australia,South Africa
AJ Finch,33,2016,Australia,South Africa
DA Warner,40,2016,Australia,South Africa
SPD Smith,14,2016,Australia,South Africa
AJ Finch,1,2016,Australia,South Africa
DA Warner,50,2016,Australia,South Africa
GJ Bailey,9,2016,Australia,South Africa
SPD Smith,108,2016,Australia,South Africa
GJ Bailey,28,2016,Australia,South Africa
AJ Finch,53,2016,Australia,South Africa
DA Warner,117,2016,Australia,South Africa
SPD Smith,21,2016,Australia,South Africa
GJ Bailey,1,2016,Australia,South Africa
AJ Finch,2,2016,Australia,South Africa
DA Warner,6,2016,Australia,South Africa
GJ Bailey,2,2016,Australia,South Africa
SPD Smith,0,2016,Australia,South Africa
AJ Finch,19,2016,Australia,South Africa
DA Warner,173,2016,Australia,South Africa
GJ Bailey,39,2016,Australia,Sri Lanka
AJ Finch,56,2016,Australia,Sri Lanka
DA Warner,8,2016,Australia,Sri Lanka
SPD Smith,58,2016,Australia,Sri Lanka
AJ Finch,4,2016,Australia,Sri Lanka
SPD Smith,30,2016,Australia,Sri Lanka
DA Warner,1,2016,Australia,Sri Lanka
GJ Bailey,27,2016,Australia,Sri Lanka
AJ Finch,30,2016,Australia,Sri Lanka
DA Warner,10,2016,Australia,Sri Lanka
GJ Bailey,70,2016,Australia,Sri Lanka
GJ Bailey,90,2016,Australia,Sri Lanka
AJ Finch,55,2016,Australia,Sri Lanka
DA Warner,19,2016,Australia,Sri Lanka
GJ Bailey,44,2016,Australia,Sri Lanka
DA Warner,106,2016,Australia,Sri Lanka
JC Buttler,63,2016,England,Bangladesh
JC Buttler,57,2016,England,Bangladesh
JC Buttler,25,2016,England,Bangladesh
JC Buttler,31,2017,England,India
JE Root,78,2017,England,India
EJG Morgan,28,2017,England,India
JE Root,54,2017,England,India
EJG Morgan,102,2017,England,India
JC Buttler,10,2017,England,India
JC Buttler,11,2017,England,India
EJG Morgan,43,2017,England,India
AJ Strauss,4,2006,England,Ireland
PD Collingwood,10,2006,England,Ireland
IR Bell,80,2006,England,Ireland
IR Bell,9,2006,England,Pakistan
KP Pietersen,17,2006,England,Pakistan
AJ Strauss,0,2006,England,Pakistan
PD Collingwood,35,2006,England,Pakistan
SCJ Broad,1,2006,England,Pakistan
IR Bell,42,2006,England,Pakistan
KP Pietersen,20,2006,England,Pakistan
AJ Strauss,50,2006,England,Pakistan
PD Collingwood,61,2006,England,Pakistan
SCJ Broad,0,2006,England,Pakistan
KP Pietersen,41,2006,England,Pakistan
AJ Strauss,78,2006,England,Pakistan
IR Bell,86,2006,England,Pakistan
AJ Strauss,35,2006,England,Pakistan
KP Pietersen,34,2006,England,Pakistan
IR Bell,2,2006,England,Pakistan
PD Collingwood,22,2006,England,Pakistan
KP Pietersen,10,2006,England,Sri Lanka
IR Bell,7,2006,England,Sri Lanka
AJ Strauss,12,2006,England,Sri Lanka
PD Collingwood,0,2006,England,Sri Lanka
IR Bell,40,2006,England,Sri Lanka
KP Pietersen,73,2006,England,Sri Lanka
AJ Strauss,18,2006,England,Sri Lanka
PD Collingwood,56,2006,England,Sri Lanka
IR Bell,77,2006,England,Sri Lanka
KP Pietersen,6,2006,England,Sri Lanka
AJ Strauss,32,2006,England,Sri Lanka
PD Collingwood,33,2006,England,Sri Lanka
IR Bell,30,2006,England,Sri Lanka
AN Cook,39,2006,England,Sri Lanka
AJ Strauss,45,2006,England,Sri Lanka
IR Bell,18,2006,England,Sri Lanka
AN Cook,41,2006,England,Sri Lanka
AJ Strauss,26,2006,England,Sri Lanka
KP Pietersen,46,2006,England,India
AJ Strauss,0,2006,England,India
PD Collingwood,8,2006,England,India
KP Pietersen,71,2006,England,India
AJ Strauss,61,2006,England,India
PD Collingwood,5,2006,England,India
PD Collingwood,93,2006,England,India
AJ Strauss,7,2006,England,India
AJ Strauss,74,2006,England,India
KP Pietersen,33,2006,England,India
IR Bell,46,2006,England,India
PD Collingwood,23,2006,England,India
IR Bell,32,2006,England,India
KP Pietersen,64,2006,England,India
AJ Strauss,25,2006,England,India
PD Collingwood,64,2006,England,India
KP Pietersen,60,2007,England,New Zealand
IR Bell,5,2007,England,New Zealand
PD Collingwood,31,2007,England,New Zealand
EJG Morgan,2,2007,England,Ireland
KP Pietersen,5,2007,England,Canada
RS Bopara,29,2007,England,Canada
IR Bell,28,2007,England,Canada
PD Collingwood,62,2007,England,Canada
EJG Morgan,18,2007,England,West Indies
KP Pietersen,56,2007,England,Kenya
IR Bell,16,2007,England,Kenya
PD Collingwood,18,2007,England,Kenya
KP Pietersen,48,2007,England,Ireland
EJG Morgan,2,2007,England,Ireland
RS Bopara,10,2007,England,Ireland
IR Bell,31,2007,England,Ireland
PD Collingwood,90,2007,England,Ireland
EJG Morgan,28,2007,England,Ireland
KP Pietersen,58,2007,England,Sri Lanka
IR Bell,47,2007,England,Sri Lanka
RS Bopara,52,2007,England,Sri Lanka
PD Collingwood,14,2007,England,Sri Lanka
KP Pietersen,104,2007,England,Australia
IR Bell,77,2007,England,Australia
RS Bopara,21,2007,England,Australia
AJ Strauss,7,2007,England,Australia
PD Collingwood,2,2007,England,Australia
EJG Morgan,15,2007,England,Ireland
KP Pietersen,10,2007,England,Bangladesh
RS Bopara,0,2007,England,Bangladesh
AJ Strauss,23,2007,England,Bangladesh
IR Bell,0,2007,England,Bangladesh
PD Collingwood,23,2007,England,Bangladesh
EJG Morgan,0,2007,England,Australia
EJG Morgan,5,2007,England,Bangladesh
KP Pietersen,3,2007,England,South Africa
IR Bell,7,2007,England,South Africa
RS Bopara,27,2007,England,South Africa
AJ Strauss,46,2007,England,South Africa
PD Collingwood,30,2007,England,South Africa
EJG Morgan,0,2007,England,Ireland
KP Pietersen,100,2007,England,West Indies
AJ Strauss,7,2007,England,West Indies
RS Bopara,26,2007,England,West Indies
PD Collingwood,6,2007,England,West Indies
SCJ Broad,5,2007,England,West Indies
KP Pietersen,82,2007,England,Australia
AJ Strauss,12,2007,England,Australia
IR Bell,15,2007,England,Australia
PD Collingwood,43,2007,England,Australia
AJ Strauss,18,2007,England,Australia
PD Collingwood,0,2007,England,Australia
IR Bell,10,2007,England,Australia
AJ Strauss,17,2007,England,Australia
PD Collingwood,3,2007,England,Australia
IR Bell,35,2007,England,Australia
RS Bopara,7,2007,England,Australia
AJ Strauss,26,2007,England,Australia
IR Bell,51,2007,England,Australia
IR Bell,45,2007,England,New Zealand
AJ Strauss,28,2007,England,New Zealand
PD Collingwood,10,2007,England,New Zealand
IR Bell,2,2007,England,New Zealand
AJ Strauss,19,2007,England,New Zealand
PD Collingwood,10,2007,England,New Zealand
IR Bell,31,2007,England,New Zealand
